Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,,
151,CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,Central,Office Supplies,Binders,171.55,5,0,80.6285,,
152,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Office Supplies,Appliances,157.92,5,0.2,17.766,,
153,CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,West,Technology,Phones,203.184,2,0.2,15.2388,,
154,CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,58.38,7,0,26.271,,
155,CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Paper,105.52,4,0,48.5392,,
156,CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,Stephanie Phelps,Corporate,United States,San Jose,California,West,Office Supplies,Storage,80.88,6,0,21.0288,,
157,CA-2015-118948,5/28/2015,06-03-2015,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,West,Office Supplies,Art,6.63,3,0,1.7901,,
158,CA-2014-104269,03-01-2014,03-06-2014,Second Class,DB-13060,Dave Brooks,Consumer,United States,Seattle,Washington,West,Furniture,Chairs,457.568,2,0.2,51.4764,,
159,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Office Supplies,Labels,14.62,2,0,6.8714,,
160,CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,Central,Technology,Phones,944.93,7,0,236.2325,,
161,CA-2016-162733,05-11-2016,05-12-2016,First Class,TT-21070,Ted Trevino,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,5.98,1,0,2.691,,
162,CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,54.384,2,0.2,1.3596,,
163,CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,West,Office Supplies,Envelopes,28.4,5,0,13.348,,
164,CA-2016-113817,11-07-2016,11-11-2016,Standard Class,MJ-17740,Max Jones,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,27.68,2,0.2,9.688,,
165,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,9.936,3,0.2,2.7324,,
166,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Machines,8159.952,8,0.4,-1359.992,,
167,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Storage,275.928,3,0.2,-58.6347,,
168,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Furniture,Chairs,1740.06,9,0.3,-24.858,,
169,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Art,32.064,6,0.2,6.8136,,
170,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Office Supplies,Appliances,177.98,5,0.8,-453.849,,
171,CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,Central,Technology,Phones,143.976,3,0.2,8.9985,,
172,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,20.94,3,0,9.8418,,
173,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,110.96,2,0,53.2608,,
174,CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Chad Sievert,Consumer,United States,Los Angeles,California,West,Furniture,Chairs,340.144,7,0.2,21.259,,
175,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Appliances,52.448,2,0.8,-131.12,,
176,US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Labels,20.16,4,0.2,6.552,,
177,US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,Central,Office Supplies,Appliances,97.264,4,0.8,-243.16,,
178,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,Furniture,Chairs,396.802,7,0.3,-11.3372,,
179,US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Joel Eaton,Consumer,United States,Newark,Ohio,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715,,
180,CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Jim Kriz,Home Office,United States,New York City,New York,East,Office Supplies,Art,3.28,1,0,1.4104,,
181,CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Office Supplies,Storage,24.816,2,0.2,1.8612,,
182,CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,David Kendrick,Corporate,United States,Decatur,Illinois,Central,Technology,Accessories,408.744,7,0.2,76.6395,,
183,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,503.96,4,0,131.0296,,
184,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Phones,149.95,5,0,41.986,,
185,CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,South,Technology,Accessories,29,2,0,7.25,,
186,CA-2016-105018,11/28/2016,12-02-2016,Standard Class,SK-19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,7.16,2,0,3.4368,,
187,CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Los Angeles,California,West,Technology,Accessories,176.8,8,0,22.984,,
188,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Storage,37.224,3,0.2,3.7224,,
189,CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,Central,Office Supplies,Paper,20.016,3,0.2,6.255,,
190,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,899.136,4,0.2,112.392,,
191,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Technology,Phones,71.76,6,0,20.0928,,
192,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Paper,51.84,8,0,24.8832,,
193,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Furniture,Bookcases,626.352,3,0.2,46.9764,,
194,CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Mark Packer,Home Office,United States,New York City,New York,East,Office Supplies,Art,19.9,5,0,6.567,,
195,CA-2015-131457,10/31/2015,11-06-2015,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Redlands,California,West,Office Supplies,Envelopes,14.28,7,0,6.7116,,
196,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,7.408,2,0.2,1.2038,,
197,CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Hamilton,Ohio,East,Office Supplies,Art,6.048,3,0.2,1.5876,,
198,CA-2017-107720,11-06-2017,11/13/2017,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,East,Office Supplies,Storage,46.26,3,0,12.0276,,
199,US-2017-124303,07-06-2017,7/13/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.946,2,0.7,-2.2586,,
200,US-2017-124303,07-06-2017,7/13/2017,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,16.056,3,0.2,5.8203,,
201,CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,East,Office Supplies,Paper,21.744,3,0.2,6.795,,
202,CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Furniture,Tables,218.75,2,0.5,-161.875,,
203,CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,Bruce Stewart,Consumer,United States,Denver,Colorado,West,Office Supplies,Appliances,2.6,1,0.2,0.2925,,
204,US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,Central,Office Supplies,Appliances,66.284,2,0.8,-178.9668,,
205,CA-2017-126382,06-03-2017,06-07-2017,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,South,Furniture,Furnishings,35.168,7,0.2,9.6712,,
206,CA-2017-108329,12-09-2017,12/14/2017,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,West,Technology,Phones,444.768,4,0.2,44.4768,,
207,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,83.92,4,0,5.8744,,
208,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Technology,Phones,131.98,2,0,35.6346,,
209,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Binders,15.92,4,0,7.4824,,
210,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Fasteners,52.29,9,0,16.2099,,
211,CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,Central,Office Supplies,Storage,91.99,1,0,3.6796,,
212,CA-2015-101007,02-09-2015,2/13/2015,Second Class,MS-17980,Michael Stewart,Corporate,United States,Dallas,Texas,Central,Technology,Accessories,20.8,2,0.2,6.5,,
213,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Office Supplies,Labels,23.68,2,0.2,8.88,,
214,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Furniture,Bookcases,452.45,5,0.5,-244.323,,
215,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Phones,62.982,3,0.4,-14.6958,,
216,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Machines,1188,9,0.7,-950.4,,
217,CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Medina,Ohio,East,Technology,Accessories,89.584,2,0.2,4.4792,,
218,CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,93.06,6,0,26.0568,,
219,CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Los Angeles,California,West,Technology,Phones,302.376,3,0.2,22.6782,,
220,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Fasteners,5.584,2,0.2,1.8148,,
221,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Paper,22.704,6,0.2,8.2302,,
222,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Binders,19.776,4,0.7,-13.8432,,
223,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Furniture,Furnishings,72.704,4,0.2,19.0848,,
224,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Technology,Machines,479.988,4,0.7,-383.9904,,
225,CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Joni Blumstein,Consumer,United States,Dublin,Ohio,East,Office Supplies,Art,27.168,2,0.2,2.7168,,
226,CA-2015-163055,08-09-2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,2.2,1,0,0.968,,
227,CA-2015-163055,08-09-2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Furniture,Tables,622.45,5,0,136.939,,
228,CA-2015-163055,08-09-2015,8/16/2015,Standard Class,DS-13180,David Smith,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Storage,21.98,1,0,0.2198,,
229,US-2015-145436,2/28/2015,03-04-2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,161.568,2,0.2,-28.2744,,
230,US-2015-145436,2/28/2015,03-04-2015,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Columbia,Tennessee,South,Furniture,Chairs,389.696,8,0.2,43.8408,,
231,US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Charlotte,North Carolina,South,Office Supplies,Binders,18.648,7,0.7,-12.432,,
232,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,233.86,2,0.45,-102.048,,
233,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Tables,620.6145,3,0.45,-248.2458,,
234,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Office Supplies,Binders,5.328,2,0.7,-3.552,,
235,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Furniture,Furnishings,258.072,3,0.2,0,,
236,US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,South,Technology,Accessories,617.976,3,0.2,-7.7247,,
237,CA-2017-160514,11-12-2017,11/16/2017,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,West,Office Supplies,Paper,10.56,2,0,4.752,,
238,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Paper,25.92,5,0.2,9.396,,
239,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,419.68,5,0.6,-356.728,,
240,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,11.688,3,0.6,-4.6752,,
241,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Technology,Phones,31.984,2,0.2,11.1944,,
242,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Tables,177.225,5,0.5,-120.513,,
243,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Furniture,Furnishings,4.044,3,0.6,-2.8308,,
244,CA-2016-157749,06-04-2016,06-09-2016,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Art,7.408,2,0.2,1.2038,,
245,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Furniture,Chairs,2001.86,7,0,580.5394,,
246,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Storage,166.72,2,0,41.68,,
247,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,47.88,6,0,23.94,,
248,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Appliances,1503.25,5,0,496.0725,,
249,CA-2014-131926,06-01-2014,06-06-2014,Second Class,DW-13480,Dianna Wilson,Home Office,United States,Lakeville,Minnesota,Central,Office Supplies,Paper,25.92,4,0,12.4416,,
250,CA-2016-154739,12-10-2016,12/15/2016,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Francisco,California,West,Furniture,Chairs,321.568,2,0.2,28.1372,,
251,CA-2016-145625,09-11-2016,9/17/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,Office Supplies,Paper,7.61,1,0,3.5767,,
252,CA-2016-145625,09-11-2016,9/17/2016,Standard Class,KC-16540,Kelly Collister,Consumer,United States,San Diego,California,West,Technology,Accessories,3347.37,13,0,636.0003,,
253,CA-2016-146941,12-10-2016,12/13/2016,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Storage,80.58,6,0,22.5624,,
254,CA-2016-146941,12-10-2016,12/13/2016,First Class,DL-13315,Delfina Latchford,Consumer,United States,New York City,New York,East,Office Supplies,Envelopes,361.92,4,0,162.864,,
255,US-2015-159982,11/28/2015,12-04-2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Furniture,Furnishings,12.132,9,0.6,-8.4924,,
256,US-2015-159982,11/28/2015,12-04-2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,82.368,2,0.2,-19.5624,,
257,US-2015-159982,11/28/2015,12-04-2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Office Supplies,Storage,53.92,5,0.2,4.044,,
258,US-2015-159982,11/28/2015,12-04-2015,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,Chicago,Illinois,Central,Technology,Phones,647.904,6,0.2,56.6916,,
259,CA-2017-163139,12-01-2017,12-03-2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,Technology,Accessories,20.37,3,0,6.9258,,
260,CA-2017-163139,12-01-2017,12-03-2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,Storage,221.55,3,0,6.6465,,
261,CA-2017-163139,12-01-2017,12-03-2017,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,East,Office Supplies,Binders,17.52,5,0.2,6.132,,
262,US-2017-155299,06-08-2017,06-12-2017,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,Central,Office Supplies,Appliances,1.624,2,0.8,-4.466,,
263,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,Machines,3059.982,3,0.4,-509.997,,
264,US-2014-106992,9/19/2014,9/21/2014,Second Class,SB-20290,Sean Braxton,Corporate,United States,Houston,Texas,Central,Technology,Machines,2519.958,7,0.4,-251.9958,,
